county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds,lat,lng
san mateo,2021-02,2409.0,213.0,2622.0,20016.0,622.0,36.0,542.0,37.5522,-122.3121
san mateo,2021-03,960.0,207.0,1167.0,21966.0,303.0,28.0,739.0,37.5522,-122.3121
san mateo,2021-04,583.0,203.0,786.0,20583.0,116.0,21.0,744.0,37.5522,-122.3121
san mateo,2021-05,493.0,138.0,631.0,21248.0,126.0,9.0,663.0,37.5522,-122.3121
san mateo,2021-06,219.0,252.0,471.0,20863.0,40.0,16.0,570.0,37.5522,-122.3121
san mateo,2021-07,466.0,147.0,613.0,21710.0,152.0,21.0,522.0,37.5522,-122.3121
san mateo,2021-08,1462.0,244.0,1706.0,21929.0,423.0,22.0,518.0,37.5522,-122.3121
san mateo,2021-09,1202.0,231.0,1433.0,20958.0,406.0,26.0,521.0,37.5522,-122.3121
san mateo,2021-10,675.0,246.0,921.0,21509.0,174.0,39.0,536.0,37.5522,-122.3121
san mateo,2021-11,554.0,299.0,853.0,20192.0,123.0,26.0,545.0,37.5522,-122.3121
san mateo,2021-12,573.0,347.0,920.0,21906.0,153.0,19.0,571.0,37.5522,-122.3121
san mateo,2022-01,3669.0,395.0,4064.0,22677.0,671.0,40.0,433.0,37.5522,-122.3121
san mateo,2022-02,2258.0,184.0,2442.0,20161.0,346.0,18.0,404.0,37.5522,-122.3121
san mateo,2022-03,994.0,101.0,1095.0,22154.0,115.0,4.0,596.0,37.5522,-122.3121
san mateo,2022-04,431.0,186.0,617.0,20296.0,73.0,14.0,551.0,37.5522,-122.3121
san mateo,2022-05,1073.0,224.0,1297.0,21204.0,52.0,8.0,574.0,37.5522,-122.3121
san mateo,2022-06,1291.0,269.0,1560.0,20821.0,73.0,13.0,667.0,37.5522,-122.3121
san mateo,2022-07,1569.0,280.0,1849.0,22019.0,185.0,22.0,697.0,37.5522,-122.3121
san mateo,2022-08,1559.0,318.0,1877.0,21677.0,102.0,27.0,723.0,37.5522,-122.3121
san mateo,2022-09,729.0,289.0,1018.0,19980.0,34.0,9.0,583.0,37.5522,-122.3121
san mateo,2022-10,695.0,314.0,1009.0,20429.0,36.0,40.0,585.0,37.5522,-122.3121
san mateo,2022-11,941.0,457.0,1398.0,20177.0,75.0,56.0,454.0,37.5522,-122.3121
san mateo,2022-12,1857.0,702.0,2559.0,21295.0,158.0,126.0,364.0,37.5522,-122.3121
san mateo,2023-01,1288.0,759.0,2047.0,21548.0,109.0,71.0,433.0,37.5522,-122.3121
san mateo,2023-02,1143.0,659.0,1802.0,19449.0,78.0,63.0,280.0,37.5522,-122.3121
san mateo,2023-03,947.0,669.0,1616.0,21473.0,89.0,65.0,405.0,37.5522,-122.3121
san mateo,2023-04,682.0,109.0,791.0,20200.0,54.0,7.0,421.0,37.5522,-122.3121
san mateo,2023-05,561.0,103.0,664.0,15838.0,36.0,0.0,807.0,37.5522,-122.3121
san mateo,2023-06,435.0,146.0,581.0,13091.0,56.0,0.0,914.0,37.5522,-122.3121
san mateo,2023-07,524.0,90.0,614.0,13452.0,38.0,0.0,1003.0,37.5522,-122.3121
san mateo,2023-08,821.0,24.0,845.0,13565.0,71.0,0.0,1045.0,37.5522,-122.3121
san mateo,2023-09,491.0,4.0,495.0,6874.0,41.0,0.0,519.0,37.5522,-122.3121
santa barbara,2020-03,53.0,75.0,0.0,0.0,34.0,17.0,143.0,34.4285,-119.7202
santa barbara,2020-04,950.0,440.0,371.0,6578.0,497.0,88.0,1934.0,34.4285,-119.7202
santa barbara,2020-05,751.0,190.0,941.0,22227.0,319.0,64.0,2366.0,34.4285,-119.7202
santa barbara,2020-06,1210.0,172.0,1382.0,21510.0,397.0,41.0,1833.0,34.4285,-119.7202
santa barbara,2020-07,2407.0,224.0,2631.0,22011.0,767.0,31.0,1842.0,34.4285,-119.7202
santa barbara,2020-08,1955.0,175.0,2130.0,20646.0,713.0,30.0,1460.0,34.4285,-119.7202
santa barbara,2020-09,887.0,105.0,992.0,19980.0,252.0,20.0,1676.0,34.4285,-119.7202
santa barbara,2020-10,503.0,29.0,532.0,20910.0,139.0,12.0,1717.0,34.4285,-119.7202
santa barbara,2020-11,606.0,57.0,663.0,20640.0,132.0,9.0,1637.0,34.4285,-119.7202
santa barbara,2020-12,2914.0,125.0,3039.0,21148.0,685.0,15.0,1214.0,34.4285,-119.7202
santa barbara,2021-01,5670.0,295.0,5965.0,18828.0,1579.0,47.0,547.0,34.4285,-119.7202
santa barbara,2021-02,3211.0,149.0,3360.0,16884.0,790.0,25.0,721.0,34.4285,-119.7202
santa barbara,2021-03,1291.0,54.0,1345.0,18693.0,439.0,4.0,1056.0,34.4285,-119.7202
santa barbara,2021-04,493.0,27.0,520.0,17515.0,99.0,1.0,940.0,34.4285,-119.7202
santa barbara,2021-05,348.0,8.0,356.0,18693.0,81.0,1.0,1136.0,34.4285,-119.7202
santa barbara,2021-06,263.0,10.0,273.0,18090.0,97.0,2.0,1034.0,34.4285,-119.7202
santa barbara,2021-07,501.0,23.0,524.0,18693.0,123.0,6.0,1002.0,34.4285,-119.7202
santa barbara,2021-08,1716.0,35.0,1751.0,18764.0,378.0,9.0,916.0,34.4285,-119.7202
santa barbara,2021-09,1721.0,52.0,1773.0,18420.0,483.0,27.0,804.0,34.4285,-119.7202
santa barbara,2021-10,1202.0,21.0,1223.0,19034.0,432.0,0.0,857.0,34.4285,-119.7202
santa barbara,2021-11,931.0,0.0,931.0,18420.0,248.0,0.0,973.0,34.4285,-119.7202
santa barbara,2021-12,1185.0,35.0,1220.0,19034.0,331.0,5.0,697.0,34.4285,-119.7202
santa barbara,2022-01,3384.0,73.0,3457.0,18814.0,382.0,8.0,664.0,34.4285,-119.7202
santa barbara,2022-02,2119.0,78.0,2197.0,16913.0,397.0,10.0,474.0,34.4285,-119.7202
santa barbara,2022-03,701.0,14.0,715.0,18724.0,146.0,0.0,869.0,34.4285,-119.7202
santa barbara,2022-04,252.0,0.0,252.0,18120.0,24.0,0.0,867.0,34.4285,-119.7202
santa barbara,2022-05,534.0,10.0,544.0,18724.0,93.0,3.0,727.0,34.4285,-119.7202
santa barbara,2022-06,871.0,13.0,884.0,17925.0,128.0,9.0,804.0,34.4285,-119.7202
santa barbara,2022-07,1278.0,27.0,1305.0,18512.0,134.0,23.0,653.0,34.4285,-119.7202
santa barbara,2022-08,1304.0,20.0,1324.0,18484.0,106.0,3.0,761.0,34.4285,-119.7202
santa barbara,2022-09,886.0,4.0,890.0,18121.0,57.0,2.0,713.0,34.4285,-119.7202
santa barbara,2022-10,638.0,17.0,655.0,18724.0,85.0,12.0,596.0,34.4285,-119.7202
santa barbara,2022-11,649.0,17.0,666.0,18120.0,96.0,9.0,528.0,34.4285,-119.7202
santa barbara,2022-12,1368.0,13.0,1381.0,19324.0,193.0,12.0,410.0,34.4285,-119.7202
santa barbara,2023-01,1157.0,16.0,1173.0,18964.0,106.0,13.0,509.0,34.4285,-119.7202
santa barbara,2023-02,588.0,20.0,608.0,17152.0,87.0,17.0,434.0,34.4285,-119.7202
santa barbara,2023-03,439.0,10.0,449.0,18784.0,52.0,8.0,528.0,34.4285,-119.7202
santa barbara,2023-04,495.0,27.0,522.0,18120.0,61.0,16.0,517.0,34.4285,-119.7202
santa barbara,2023-05,299.0,36.0,335.0,13012.0,13.0,1.0,817.0,34.4285,-119.7202
santa barbara,2023-06,246.0,-133.0,113.0,9960.0,4.0,0.0,1018.0,34.4285,-119.7202
santa barbara,2023-07,252.0,-244.0,8.0,10292.0,42.0,0.0,1050.0,34.4285,-119.7202
santa barbara,2023-08,414.0,-410.0,4.0,10292.0,39.0,0.0,972.0,34.4285,-119.7202
santa barbara,2023-09,269.0,-269.0,0.0,5312.0,17.0,0.0,416.0,34.4285,-119.7202
santa clara,2020-03,449.0,263.0,0.0,0.0,212.0,55.0,265.0,37.3646,-121.968
santa clara,2020-04,4313.0,1557.0,1635.0,30791.0,1975.0,303.0,3666.0,37.3646,-121.968
santa clara,2020-05,1639.0,1005.0,2644.0,102695.0,705.0,144.0,5821.0,37.3646,-121.968
santa clara,2020-06,1418.0,580.0,1998.0,102096.0,580.0,80.0,6176.0,37.3646,-121.968
santa clara,2020-07,4377.0,1017.0,5394.0,103162.0,1471.0,126.0,4737.0,37.3646,-121.968
santa clara,2020-08,5041.0,666.0,5707.0,95869.0,1565.0,66.0,3268.0,37.3646,-121.968
santa clara,2020-09,3341.0,503.0,3844.0,90791.0,1168.0,46.0,2953.0,37.3646,-121.968
santa clara,2020-10,2593.0,660.0,3253.0,92233.0,737.0,71.0,2917.0,37.3646,-121.968
santa clara,2020-11,4851.0,544.0,5395.0,90840.0,1308.0,53.0,1936.0,37.3646,-121.968
santa clara,2020-12,16020.0,677.0,16697.0,96287.0,3815.0,85.0,1356.0,37.3646,-121.968
santa clara,2021-01,19175.0,544.0,19719.0,97280.0,4592.0,98.0,1166.0,37.3646,-121.968
santa clara,2021-02,8118.0,592.0,8710.0,86446.0,2440.0,83.0,1604.0,37.3646,-121.968
santa clara,2021-03,4119.0,538.0,4657.0,93213.0,1263.0,95.0,1964.0,37.3646,-121.968
santa clara,2021-04,2492.0,344.0,2836.0,89943.0,622.0,37.0,2483.0,37.3646,-121.968
santa clara,2021-05,1870.0,380.0,2250.0,93199.0,471.0,51.0,2598.0,37.3646,-121.968
santa clara,2021-06,1253.0,369.0,1622.0,91022.0,472.0,42.0,2476.0,37.3646,-121.968
santa clara,2021-07,1874.0,417.0,2291.0,93815.0,456.0,55.0,2877.0,37.3646,-121.968
santa clara,2021-08,6096.0,471.0,6567.0,95031.0,1648.0,50.0,2342.0,37.3646,-121.968
santa clara,2021-09,5214.0,576.0,5790.0,91761.0,1470.0,63.0,1635.0,37.3646,-121.968
santa clara,2021-10,3260.0,580.0,3840.0,95961.0,965.0,60.0,1809.0,37.3646,-121.968
santa clara,2021-11,3130.0,477.0,3607.0,90627.0,1024.0,78.0,1569.0,37.3646,-121.968
santa clara,2021-12,3827.0,625.0,4452.0,95875.0,1189.0,118.0,1752.0,37.3646,-121.968
santa clara,2022-01,13947.0,960.0,14907.0,200131.0,2387.0,145.0,1416.0,37.3646,-121.968
santa clara,2022-02,9890.0,620.0,10510.0,87254.0,1736.0,72.0,1144.0,37.3646,-121.968
santa clara,2022-03,4481.0,535.0,5016.0,96416.0,893.0,54.0,2058.0,37.3646,-121.968
santa clara,2022-04,2590.0,542.0,3132.0,93089.0,406.0,83.0,2257.0,37.3646,-121.968
santa clara,2022-05,4028.0,521.0,4549.0,94770.0,630.0,57.0,2264.0,37.3646,-121.968
santa clara,2022-06,5849.0,631.0,6480.0,92654.0,598.0,73.0,2127.0,37.3646,-121.968
santa clara,2022-07,7655.0,711.0,8366.0,96448.0,1075.0,101.0,1662.0,37.3646,-121.968
santa clara,2022-08,6645.0,699.0,7344.0,95174.0,898.0,74.0,1710.0,37.3646,-121.968
santa clara,2022-09,4504.0,594.0,5098.0,92475.0,644.0,48.0,1639.0,37.3646,-121.968
santa clara,2022-10,3510.0,591.0,4101.0,96798.0,459.0,64.0,1608.0,37.3646,-121.968
santa clara,2022-11,3929.0,911.0,4840.0,94590.0,551.0,124.0,1098.0,37.3646,-121.968
santa clara,2022-12,6756.0,1281.0,8037.0,98219.0,929.0,184.0,1120.0,37.3646,-121.968
santa clara,2023-01,5382.0,1244.0,6626.0,96668.0,730.0,171.0,1439.0,37.3646,-121.968
santa clara,2023-02,3942.0,1204.0,5146.0,89145.0,691.0,173.0,1225.0,37.3646,-121.968
santa clara,2023-03,4475.0,1276.0,5751.0,99013.0,665.0,147.0,1100.0,37.3646,-121.968
santa clara,2023-04,2895.0,480.0,3375.0,95008.0,422.0,55.0,1454.0,37.3646,-121.968
santa clara,2023-05,2805.0,393.0,3198.0,93441.0,403.0,23.0,2871.0,37.3646,-121.968
santa clara,2023-06,2126.0,-383.0,1743.0,81711.0,213.0,0.0,3963.0,37.3646,-121.968
santa clara,2023-07,2311.0,-493.0,1818.0,78755.0,178.0,0.0,3723.0,37.3646,-121.968
santa clara,2023-08,3365.0,-1021.0,2344.0,80988.0,304.0,0.0,3849.0,37.3646,-121.968
santa clara,2023-09,2084.0,-752.0,1332.0,41339.0,264.0,0.0,1974.0,37.3646,-121.968
santa cruz,2020-03,2.0,20.0,0.0,0.0,2.0,4.0,12.0,36.9789,-122.0346
santa cruz,2020-04,102.0,152.0,46.0,3528.0,66.0,47.0,222.0,36.9789,-122.0346
santa cruz,2020-05,81.0,40.0,121.0,12135.0,15.0,2.0,433.0,36.9789,-122.0346
santa cruz,2020-06,126.0,115.0,241.0,11910.0,23.0,7.0,333.0,36.9789,-122.0346
santa cruz,2020-07,395.0,258.0,653.0,10888.0,97.0,16.0,689.0,36.9789,-122.0346
santa cruz,2020-08,339.0,269.0,608.0,8536.0,76.0,23.0,351.0,36.9789,-122.0346
santa cruz,2020-09,476.0,38.0,514.0,8884.0,87.0,5.0,277.0,36.9789,-122.0346
santa cruz,2020-10,418.0,1.0,419.0,11929.0,132.0,0.0,351.0,36.9789,-122.0346
santa cruz,2020-11,612.0,9.0,621.0,11612.0,181.0,1.0,132.0,36.9789,-122.0346
santa cruz,2020-12,1774.0,6.0,1780.0,11598.0,383.0,0.0,106.0,36.9789,-122.0346
santa cruz,2021-01,2139.0,27.0,2166.0,11534.0,364.0,0.0,43.0,36.9789,-122.0346
santa cruz,2021-02,837.0,30.0,867.0,10420.0,198.0,4.0,144.0,36.9789,-122.0346
santa cruz,2021-03,209.0,9.0,218.0,11533.0,48.0,0.0,210.0,36.9789,-122.0346
santa cruz,2021-04,105.0,1.0,106.0,11163.0,7.0,0.0,319.0,36.9789,-122.0346
santa cruz,2021-05,62.0,0.0,62.0,11535.0,11.0,0.0,290.0,36.9789,-122.0346
santa cruz,2021-06,86.0,0.0,86.0,11162.0,10.0,0.0,216.0,36.9789,-122.0346
santa cruz,2021-07,91.0,0.0,91.0,11543.0,31.0,0.0,189.0,36.9789,-122.0346
santa cruz,2021-08,433.0,2.0,435.0,11534.0,89.0,0.0,178.0,36.9789,-122.0346
santa cruz,2021-09,445.0,25.0,470.0,10856.0,67.0,4.0,121.0,36.9789,-122.0346
santa cruz,2021-10,133.0,15.0,148.0,9215.0,27.0,12.0,108.0,36.9789,-122.0346
santa cruz,2021-11,212.0,23.0,235.0,8952.0,27.0,1.0,91.0,36.9789,-122.0346
santa cruz,2021-12,423.0,0.0,423.0,9426.0,106.0,0.0,104.0,36.9789,-122.0346
santa cruz,2022-01,998.0,5.0,1003.0,9424.0,80.0,1.0,109.0,36.9789,-122.0346
santa cruz,2022-02,803.0,2.0,805.0,8673.0,133.0,1.0,93.0,36.9789,-122.0346
santa cruz,2022-03,379.0,16.0,395.0,9519.0,100.0,0.0,200.0,36.9789,-122.0346
santa cruz,2022-04,139.0,6.0,145.0,9187.0,22.0,1.0,190.0,36.9789,-122.0346
santa cruz,2022-05,193.0,0.0,193.0,9558.0,16.0,0.0,192.0,36.9789,-122.0346
santa cruz,2022-06,631.0,0.0,631.0,9019.0,45.0,0.0,187.0,36.9789,-122.0346
santa cruz,2022-07,696.0,0.0,696.0,9582.0,33.0,2.0,196.0,36.9789,-122.0346
santa cruz,2022-08,625.0,0.0,625.0,9028.0,35.0,0.0,113.0,36.9789,-122.0346
santa cruz,2022-09,346.0,0.0,346.0,8407.0,20.0,2.0,26.0,36.9789,-122.0346
santa cruz,2022-10,371.0,0.0,371.0,10001.0,21.0,0.0,21.0,36.9789,-122.0346
santa cruz,2022-11,408.0,0.0,408.0,10018.0,37.0,0.0,13.0,36.9789,-122.0346
santa cruz,2022-12,836.0,0.0,836.0,10022.0,54.0,0.0,19.0,36.9789,-122.0346
santa cruz,2023-01,723.0,0.0,723.0,10370.0,15.0,0.0,22.0,36.9789,-122.0346
santa cruz,2023-02,402.0,0.0,402.0,9300.0,25.0,0.0,16.0,36.9789,-122.0346
santa cruz,2023-03,500.0,0.0,500.0,10230.0,16.0,0.0,18.0,36.9789,-122.0346
santa cruz,2023-04,575.0,0.0,575.0,9902.0,30.0,0.0,25.0,36.9789,-122.0346
santa cruz,2023-05,236.0,0.0,236.0,3910.0,13.0,0.0,193.0,36.9789,-122.0346
santa cruz,2023-06,194.0,10.0,204.0,871.0,13.0,0.0,244.0,36.9789,-122.0346
santa cruz,2023-07,117.0,0.0,117.0,904.0,0.0,0.0,211.0,36.9789,-122.0346
santa cruz,2023-08,249.0,0.0,249.0,902.0,0.0,0.0,276.0,36.9789,-122.0346
santa cruz,2023-09,122.0,0.0,122.0,464.0,0.0,0.0,162.0,36.9789,-122.0346
shasta,2020-03,2.0,9.0,0.0,0.0,1.0,0.0,17.0,40.5911,-122.4797
shasta,2020-04,72.0,82.0,15.0,5718.0,46.0,15.0,362.0,40.5911,-122.4797
shasta,2020-05,4.0,2.0,6.0,20611.0,5.0,0.0,325.0,40.5911,-122.4797
shasta,2020-06,66.0,10.0,76.0,20010.0,16.0,7.0,187.0,40.5911,-122.4797
shasta,2020-07,169.0,18.0,187.0,19499.0,61.0,4.0,255.0,40.5911,-122.4797
shasta,2020-08,172.0,3.0,175.0,15745.0,67.0,1.0,233.0,40.5911,-122.4797
shasta,2020-09,104.0,21.0,125.0,16830.0,25.0,1.0,232.0,40.5911,-122.4797
shasta,2020-10,215.0,36.0,251.0,17391.0,31.0,1.0,150.0,40.5911,-122.4797
shasta,2020-11,984.0,38.0,1022.0,16830.0,174.0,2.0,128.0,40.5911,-122.4797
shasta,2020-12,1638.0,23.0,1661.0,17487.0,303.0,3.0,266.0,40.5911,-122.4797
shasta,2021-01,1405.0,11.0,1416.0,17577.0,170.0,0.0,374.0,40.5911,-122.4797
shasta,2021-02,484.0,6.0,490.0,15876.0,73.0,1.0,557.0,40.5911,-122.4797
shasta,2021-03,261.0,2.0,263.0,17577.0,60.0,0.0,550.0,40.5911,-122.4797
shasta,2021-04,223.0,2.0,225.0,17010.0,69.0,0.0,536.0,40.5911,-122.4797
shasta,2021-05,347.0,3.0,350.0,17577.0,81.0,0.0,599.0,40.5911,-122.4797
shasta,2021-06,418.0,2.0,420.0,16960.0,126.0,0.0,672.0,40.5911,-122.4797
shasta,2021-07,306.0,0.0,306.0,17391.0,13.0,0.0,697.0,40.5911,-122.4797
shasta,2021-08,1854.0,1.0,1855.0,17462.0,466.0,0.0,528.0,40.5911,-122.4797
shasta,2021-09,2695.0,5.0,2700.0,17040.0,629.0,1.0,312.0,40.5911,-122.4797
shasta,2021-10,2266.0,28.0,2294.0,17608.0,543.0,14.0,273.0,40.5911,-122.4797
shasta,2021-11,1774.0,22.0,1796.0,17040.0,390.0,0.0,264.0,40.5911,-122.4797
shasta,2021-12,1060.0,11.0,1071.0,17608.0,302.0,0.0,296.0,40.5911,-122.4797
shasta,2022-01,2011.0,144.0,2155.0,17342.0,352.0,0.0,363.0,40.5911,-122.4797
shasta,2022-02,1864.0,214.0,2078.0,15897.0,319.0,2.0,391.0,40.5911,-122.4797
shasta,2022-03,616.0,16.0,632.0,17342.0,100.0,0.0,469.0,40.5911,-122.4797
shasta,2022-04,120.0,22.0,142.0,16508.0,51.0,0.0,582.0,40.5911,-122.4797
shasta,2022-05,237.0,28.0,265.0,17608.0,55.0,5.0,891.0,40.5911,-122.4797
shasta,2022-06,398.0,30.0,428.0,16774.0,48.0,6.0,787.0,40.5911,-122.4797
shasta,2022-07,1074.0,71.0,1145.0,17608.0,162.0,19.0,757.0,40.5911,-122.4797
shasta,2022-08,697.0,32.0,729.0,16860.0,63.0,0.0,802.0,40.5911,-122.4797
shasta,2022-09,630.0,22.0,652.0,16924.0,64.0,2.0,821.0,40.5911,-122.4797
shasta,2022-10,372.0,32.0,404.0,17608.0,44.0,0.0,739.0,40.5911,-122.4797
shasta,2022-11,417.0,63.0,480.0,17040.0,66.0,8.0,735.0,40.5911,-122.4797
shasta,2022-12,755.0,48.0,803.0,17608.0,88.0,3.0,741.0,40.5911,-122.4797
shasta,2023-01,434.0,20.0,454.0,17608.0,42.0,0.0,1534.0,40.5911,-122.4797
shasta,2023-02,164.0,7.0,171.0,15904.0,6.0,1.0,687.0,40.5911,-122.4797
shasta,2023-03,169.0,3.0,172.0,17608.0,62.0,3.0,659.0,40.5911,-122.4797
shasta,2023-04,111.0,43.0,154.0,17040.0,20.0,1.0,591.0,40.5911,-122.4797
shasta,2023-05,160.0,18.0,178.0,9082.0,43.0,0.0,653.0,40.5911,-122.4797
shasta,2023-06,175.0,-82.0,93.0,4707.0,36.0,0.0,423.0,40.5911,-122.4797
shasta,2023-07,169.0,-135.0,34.0,4281.0,17.0,0.0,90.0,40.5911,-122.4797
shasta,2023-08,129.0,-81.0,48.0,4416.0,30.0,0.0,100.0,40.5911,-122.4797
shasta,2023-09,154.0,-118.0,36.0,2308.0,23.0,0.0,-59.0,40.5911,-122.4797
sonoma,2020-03,22.0,60.0,0.0,0.0,8.0,12.0,62.0,38.2902,-122.4598
sonoma,2020-04,115.0,441.0,161.0,7136.0,29.0,110.0,967.0,38.2902,-122.4598
sonoma,2020-05,140.0,681.0,821.0,26673.0,66.0,96.0,1592.0,38.2902,-122.4598
sonoma,2020-06,175.0,862.0,1037.0,26130.0,104.0,90.0,1580.0,38.2902,-122.4598
sonoma,2020-07,1025.0,367.0,1392.0,24402.0,298.0,66.0,980.0,38.2902,-122.4598
sonoma,2020-08,1239.0,250.0,1489.0,16170.0,333.0,37.0,196.0,38.2902,-122.4598
sonoma,2020-09,811.0,151.0,962.0,15881.0,242.0,17.0,214.0,38.2902,-122.4598
sonoma,2020-10,780.0,150.0,930.0,16834.0,181.0,20.0,234.0,38.2902,-122.4598
sonoma,2020-11,738.0,116.0,854.0,16775.0,177.0,16.0,181.0,38.2902,-122.4598
sonoma,2020-12,2001.0,124.0,2125.0,17859.0,430.0,26.0,525.0,38.2902,-122.4598
sonoma,2021-01,2990.0,140.0,3130.0,19935.0,622.0,17.0,455.0,38.2902,-122.4598
sonoma,2021-02,1408.0,55.0,1463.0,18140.0,451.0,1.0,539.0,38.2902,-122.4598
sonoma,2021-03,594.0,44.0,638.0,20284.0,256.0,4.0,535.0,38.2902,-122.4598
sonoma,2021-04,377.0,40.0,417.0,19388.0,116.0,1.0,574.0,38.2902,-122.4598
sonoma,2021-05,237.0,53.0,290.0,20623.0,74.0,5.0,753.0,38.2902,-122.4598
sonoma,2021-06,391.0,44.0,435.0,19973.0,97.0,3.0,607.0,38.2902,-122.4598
sonoma,2021-07,1316.0,28.0,1344.0,20681.0,326.0,1.0,531.0,38.2902,-122.4598
sonoma,2021-08,2254.0,55.0,2309.0,20280.0,511.0,3.0,550.0,38.2902,-122.4598
sonoma,2021-09,1593.0,46.0,1639.0,19530.0,517.0,1.0,425.0,38.2902,-122.4598
sonoma,2021-10,781.0,55.0,836.0,19607.0,282.0,1.0,475.0,38.2902,-122.4598
sonoma,2021-11,650.0,53.0,703.0,19066.0,150.0,6.0,471.0,38.2902,-122.4598
sonoma,2021-12,704.0,73.0,777.0,19964.0,125.0,5.0,534.0,38.2902,-122.4598
sonoma,2022-01,2579.0,50.0,2629.0,20256.0,363.0,1.0,443.0,38.2902,-122.4598
sonoma,2022-02,1599.0,43.0,1642.0,18121.0,278.0,12.0,466.0,38.2902,-122.4598
sonoma,2022-03,587.0,71.0,658.0,19765.0,109.0,3.0,629.0,38.2902,-122.4598
sonoma,2022-04,408.0,91.0,499.0,18914.0,60.0,2.0,588.0,38.2902,-122.4598
sonoma,2022-05,938.0,93.0,1031.0,20782.0,116.0,5.0,624.0,38.2902,-122.4598
sonoma,2022-06,1119.0,86.0,1205.0,20280.0,101.0,8.0,666.0,38.2902,-122.4598
sonoma,2022-07,1366.0,134.0,1500.0,20778.0,107.0,1.0,724.0,38.2902,-122.4598
sonoma,2022-08,1258.0,147.0,1405.0,20903.0,88.0,2.0,631.0,38.2902,-122.4598
sonoma,2022-09,995.0,211.0,1206.0,19018.0,57.0,13.0,595.0,38.2902,-122.4598
sonoma,2022-10,726.0,279.0,1005.0,19503.0,69.0,16.0,825.0,38.2902,-122.4598
sonoma,2022-11,820.0,368.0,1188.0,20276.0,71.0,17.0,723.0,38.2902,-122.4598
sonoma,2022-12,1299.0,485.0,1784.0,20917.0,122.0,21.0,728.0,38.2902,-122.4598
sonoma,2023-01,1102.0,706.0,1808.0,20443.0,82.0,22.0,713.0,38.2902,-122.4598
sonoma,2023-02,744.0,584.0,1328.0,18036.0,67.0,15.0,756.0,38.2902,-122.4598
sonoma,2023-03,1023.0,854.0,1877.0,20390.0,97.0,26.0,783.0,38.2902,-122.4598
sonoma,2023-04,784.0,236.0,1020.0,19483.0,60.0,11.0,782.0,38.2902,-122.4598
sonoma,2023-05,468.0,183.0,651.0,17373.0,56.0,0.0,1022.0,38.2902,-122.4598
sonoma,2023-06,395.0,222.0,617.0,15712.0,31.0,0.0,1034.0,38.2902,-122.4598
sonoma,2023-07,410.0,349.0,759.0,16279.0,22.0,0.0,1079.0,38.2902,-122.4598
sonoma,2023-08,599.0,384.0,983.0,16514.0,30.0,0.0,1137.0,38.2902,-122.4598
sonoma,2023-09,418.0,161.0,579.0,8508.0,19.0,0.0,410.0,38.2902,-122.4598
sutter,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2020-05,0.0,0.0,0.0,378.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2020-06,0.0,0.0,0.0,420.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2020-07,0.0,0.0,0.0,294.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2020-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2020-10,0.0,0.0,0.0,280.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2020-11,0.0,0.0,0.0,420.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2020-12,0.0,0.0,0.0,434.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2021-01,0.0,0.0,0.0,434.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2021-02,0.0,0.0,0.0,392.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2021-03,0.0,0.0,0.0,434.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2021-04,0.0,0.0,0.0,420.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2021-05,0.0,0.0,0.0,434.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2021-06,0.0,0.0,0.0,420.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2021-07,0.0,0.0,0.0,434.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2021-08,0.0,0.0,0.0,434.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2021-09,0.0,0.0,0.0,420.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2021-10,0.0,0.0,0.0,434.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2021-11,0.0,0.0,0.0,420.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2021-12,0.0,0.0,0.0,434.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2022-01,0.0,0.0,0.0,434.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2022-02,0.0,0.0,0.0,392.0,0.0,0.0,0.0,39.1556,-121.7493
sutter,2022-03,0.0,0.0,0.0,434.0,0.0,0.0,0.0,39.1556,-121.7493
